#string_protein_id	preferred_name	protein_size	annotation
4932.YAL002W	VPS8	1274	Vacuolar protein sorting-associated protein 8; Membrane-binding component of the CORVET complex; involved in endosomal vesicle tethering and fusion in the endosome to vacuole protein targeting pathway; interacts with Vps21p; contains RING finger motif
4932.YAL003W	EFB1	206	Translation elongation factor 1 beta; stimulates nucleotide exchange to regenerate EF-1 alpha-GTP for the next elongation cycle; part of the EF-1 complex, which facilitates binding of aminoacyl-tRNA to the ribosomal A site; human homolog EEF1B2 can complement yeast efb1 mutants; Belongs to the EF-1-beta/EF-1-delta family
4932.YAL004W	YAL004W	215	Putative uncharacterized protein YAL004W; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps verified gene SSA1/YAL005C
4932.YAL005C	SSA1	642	Heat shock protein SSA1; ATPase involved in protein folding and NLS-directed nuclear transport; member of HSP70 family; required for ubiquitin-dependent degradation of short-lived proteins; forms chaperone complex with Ydj1p; localized to nucleus, cytoplasm, cell wall; 98% identical to paralog Ssa2p with different functional specificity in propagation of yeast [URE3] prions, vacuolar-mediated degradations of gluconeogenesis enzymes; general targeting factor of Hsp104p to prion fibrils
4932.YAL007C	ERP2	215	Protein ERP2; Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; role in misfolded protein quality control; forms a heterotrimeric complex with Erp1p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP2 has a paralog, ERP4, that arose from the whole genome duplication
4932.YAL008W	FUN14	198	Protein FUN14; Integral mitochondrial outer membrane (MOM) protein; dosage suppressor of an MDM10 null that reduces ERMES-related phenotypes, such as alterations in mitochondrial morphology, protein complex assembly, and lipid profile; dosage suppressor of MDM12, MDM34, and MMM1 null mutant growth defects; novel mechanism of MOM import involving Tom70p, the TOM complex, and the TIM23 complex, requiring mitochondrial membrane potential and processing by the IMP complex for correct biogenesis; Belongs to the FUN14 family
4932.YAL009W	SPO7	259	Sporulation-specific protein SPO7; Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation
4932.YAL010C	MDM10	493	Mitochondrial distribution and morphology protein 10; Subunit of both the ERMES and the SAM complex; component of ERMES complex which acts as a molecular tether between the mitochondria and the ER, necessary for efficient phospholipid exchange between organelles and for mitophagy; SAM/TOB complex component that functions in the assembly of outer membrane beta-barrel proteins; involved in mitochondrial inheritance and morphology; ERMES complex is often co-localized with peroxisomes and concentrated areas of pyruvate dehydrogenase; Belongs to the MDM10 family
4932.YAL011W	SWC3	625	SWR1-complex protein 3; Protein of unknown function; component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for formation of nuclear-associated array of smooth endoplasmic reticulum known as karmellae; Belongs to the SWC3 family
4932.YAL012W	CYS3	394	Cystathionine gamma-lyase; catalyzes one of the two reactions involved in the transsulfuration pathway that yields cysteine from homocysteine with the intermediary formation of cystathionine; protein abundance increases in response to DNA replication stress; Belongs to the trans-sulfuration enzymes family
4932.YAL013W	DEP1	405	Transcriptional regulatory protein DEP1; Component of the Rpd3L histone deacetylase complex; required for diauxic shift-induced histone H2B deposition onto rDNA genes; transcriptional modulator involved in regulation of structural phospholipid biosynthesis genes and metabolically unrelated genes, as well as maintenance of telomeres, mating efficiency, and sporulation
4932.YAL014C	SYN8	255	Syntaxin-8; Endosomal SNARE related to mammalian syntaxin 8; Belongs to the syntaxin family
4932.YAL015C	NTG1	399	Endonuclease III homolog 1; DNA N-glycosylase and apurinic/apyrimidinic (AP) lyase; involved in base excision repair; acts in both nucleus and mitochondrion; creates a double-strand break at mtDNA origins that stimulates replication in response to oxidative stress; required for maintaining mitochondrial genome integrity; NTG1 has a paralog, NTG2, that arose from the whole genome duplication; Belongs to the Nth/MutY family
4932.YAL016C-A	YAL016C-A	104	Putative uncharacterized membrane protein YAL016C-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF TPD3/YAL016W
4932.YAL016C-B	YAL016C-B	61	Putative uncharacterized protein YAL016C-B; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
4932.YAL016W	TPD3	635	Regulatory subunit A of the heterotrimeric PP2A complex; the heterotrimeric protein phosphatase 2A (PP2A) complex also contains regulatory subunit Cdc55p and either catalytic subunit Pph21p or Pph22p; required for cell morphogenesis and transcription by RNA polymerase III
4932.YAL017W	PSK1	1356	Serine/threonine-protein kinase PSK1; PAS domain-containing serine/threonine protein kinase; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status; PSK1 has a paralog, PSK2, that arose from the whole genome duplication
4932.YAL018C	LDS1	325	Protein Involved in spore wall assembly; localizes to lipid droplets found on or outside of the prospore membrane; shares similarity with Lds2p and Rrt8p, and a strain mutant for all 3 genes exhibits reduced dityrosine fluorescence relative to the single mutants
4932.YAL019W	FUN30	1131	ATP-dependent helicase FUN30; Snf2p family member with ATP-dependent chromatin remodeling activity; has a role in silencing at the mating type locus, telomeres and centromeres; enriched at centromeres and is required for correct chromatin structure around centromeres, as well as at the boundary element of the silent HMR; recruited to DNA double-strand breaks (DSBs) where it promotes 5' strand resection of DSBs; potential Cdc28p substrate
4932.YAL019W-A	YAL019W-A	189	Putative uncharacterized protein YAL019W-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF ATS1/YAL020C
4932.YAL020C	ATS1	333	Protein required for modification of wobble nucleosides in tRNA; acts with Elongator complex, Kti11p, and Kti12p; has a potential role in regulatory interactions between microtubules and the cell cycle; forms a stable heterodimer with Kti11p
4932.YAL021C	CCR4	837	Glucose-repressible alcohol dehydrogenase transcriptional effector; Component of the CCR4-NOT transcriptional complex; CCR4-NOT is involved in regulation of gene expression; component of the major cytoplasmic deadenylase, which is involved in mRNA poly(A) tail shortening; Belongs to the CCR4/nocturin family
4932.YAL022C	FUN26	517	Nucleoside transporter FUN26; High affinity, broad selectivity, nucleoside/nucleobase transporter; vacuolar membrane localized transporter which may regulate the balance of nicotinamide riboside (NmR) levels between the cytosol and vacuole, contributing to salvage of NmR for use in cytosolic NAD+ synthesis; equilibrative nucleoside transporter (ENT) family member
4932.YAL023C	PMT2	759	Dolichyl-phosphate-mannose--protein mannosyltransferase 2; Protein O-mannosyltransferase of the ER membrane; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; involved in ER quality control; acts in a complex with Pmt1p, can instead interact with Pmt5p; antifungal drug target; PMT2 has a paralog, PMT3, that arose from the whole genome duplication; Belongs to the glycosyltransferase 39 family
4932.YAL024C	LTE1	1435	Guanine nucleotide exchange factor LTE1; Protein similar to GDP/GTP exchange factors; without detectable GEF activity; required for asymmetric localization of Bfa1p at daughter-directed spindle pole bodies and for mitotic exit at low temperatures
4932.YAL025C	MAK16	306	Essential nuclear protein; constituent of 66S pre-ribosomal particles; required for maturation of 25S and 5.8S rRNAs; required for maintenance of M1 satellite double-stranded RNA of the L-A virus
4932.YAL026C	DRS2	1355	Probable phospholipid-transporting ATPase DRS2; Trans-golgi network aminophospholipid translocase (flippase); maintains membrane lipid asymmetry in post-Golgi secretory vesicles; contributes to clathrin-coated vesicle formation, endocytosis, protein trafficking between the Golgi and endosomal system and the cellular response to mating pheromone; autoinhibited by its C-terminal tail; localizes to the trans-Golgi network; mutations in human homolog ATP8B1 result in liver disease; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
4932.YAL026C-A	YAL026C-A	145	Putative uncharacterized membrane protein YAL026C-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YAL027W and the verified gene DRS2
4932.YAL027W	SAW1	261	5'- and 3'-flap DNA binding protein; recruits Rad1p-Rad10p to single-strand annealing intermediates with 3' non-homologous tails for removal during double-strand break repair; complexes with Rad1p-Rad10p and stimulates its endonuclease activity; green fluorescent protein (GFP)-fusion protein localizes to the nucleus
4932.YAL028W	FRT2	528	Protein HPH2; Tail-anchored ER membrane protein of unknown function; interacts with homolog Frt1p; promotes growth in conditions of high Na+, alkaline pH, or cell wall stress, possibly via a role in posttranslational translocation; potential Cdc28p substrate; FRT2 has a paralog, FRT1, that arose from the whole genome duplication
4932.YAL029C	MYO4	1471	Myosin-4; Type V myosin motor involved in actin-based transport of cargos; required for mRNA transport, including ASH1 mRNA, and facilitating the growth and movement of ER tubules into the growing bud along with She3p; MYO4 has a paralog, MYO2, that arose from the whole genome duplication
4932.YAL030W	SNC1	117	Synaptobrevin homolog 1; Vesicle membrane receptor protein (v-SNARE); involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; proposed to be involved in endocytosis; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins; SNC1 has a paralog, SNC2, that arose from the whole genome duplication
4932.YAL031C	GIP4	760	GLC7-interacting protein 4; Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; protein overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate
4932.YAL031W-A	YAL031W-A	102	Putative uncharacterized membrane protein YAL031W-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF GIP4/YAL031C
4932.YAL032C	PRP45	379	Pre-mRNA-processing protein 45; Protein required for pre-mRNA splicing; associates with the spliceosome and interacts with splicing factors Prp22p and Prp46p; orthologous to human transcriptional coactivator SKIP and can activate transcription of a reporter gene
4932.YAL033W	POP5	173	Ribonuclease P/MRP protein subunit POP5; Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs
4932.YAL034C	FUN19	413	SWIRM domain-containing protein FUN19; Non-essential protein of unknown function; expression induced in response to heat stress; FUN19 has a paralog, YOR338W, that arose from the whole genome duplication
4932.YAL034C-B	YAL034C-B	117	Putative uncharacterized protein YAL034C-B; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
4932.YAL034W-A	MTW1	289	Kinetochore-associated protein MTW1; Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)
4932.YAL035W	FUN12	1002	Translation initiation factor eIF5B; GTPase that promotes Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; promotes GTP-dependent maturation of 18S rRNA by Nob1p; protein abundance increases in response to DNA replication stress; homolog of bacterial IF2
4932.YAL036C	RBG1	369	Ribosome-interacting GTPase 1; Member of the DRG family of GTP-binding proteins; associates with translating ribosomes; interacts with Tma46p, Ygr250cp, Gir2p and Yap1p via two-hybrid; Belongs to the TRAFAC class OBG-HflX-like GTPase superfamily. OBG GTPase family
4932.YAL037C-A	YAL037C-A	30	Putative protein of unknown function
4932.YAL037C-B	YAL037C-B	324	Putative uncharacterized protein YAL037C-B; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching
4932.YAL037W	YAL037W	267	Putative protein of unknown function; YAL037W has a paralog, YOR342C, that arose from the whole genome duplication
4932.YAL038W	CDC19	500	Pyruvate kinase; functions as a homotetramer in glycolysis to convert phosphoenolpyruvate to pyruvate, the input for aerobic (TCA cycle) or anaerobic (glucose fermentation) respiration; regulated via allosteric activation by fructose bisphosphate; CDC19 has a paralog, PYK2, that arose from the whole genome duplication
4932.YAL039C	CYC3	269	Cytochrome c heme lyase (holocytochrome c synthase); attaches heme to apo-cytochrome c (Cyc1p or Cyc7p) in mitochondrial intermembrane space; human homolog HCCS implicated in microphthalmia with linear skin defects (MLS), and can complement yeast null mutant
4932.YAL040C	CLN3	580	G1/S-specific cyclin CLN3; G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote G1 to S phase transition; plays a role in regulating transcription of other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis; acetyl-CoA induces CLN3 transcription in response to nutrient repletion to promote cell-cycle entry; cell cycle arrest phenotype of the cln1 cln2 cln3 triple null mutant is complemented by any of human cyclins CCNA2, CCNB1, CCNC, CCND1, or CCNE1
4932.YAL041W	CDC24	854	Cell division control protein 24; Guanine nucleotide exchange factor (GEF) for Cdc42p; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing; relocalizes from nucleus to cytoplasm upon DNA replication stress; thermosensitivity of the cdc24-4 mutant in the presence of sorbitol is functionally complemented by human CDC42
4932.YAL042C-A	YAL042C-A	125	Putative uncharacterized protein YAL042C-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ERV46/YAL042W; YAL042C-A is a non-essential gene
4932.YAL042W	ERV46	415	Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport; Belongs to the ERGIC family
4932.YAL043C	PTA1	785	Pre-tRNA-processing protein PTA1; Subunit of holo-CPF; holo-CPF is a multiprotein complex and functional homolog of mammalian CPSF, required for the cleavage and polyadenylation of mRNA and snoRNA 3' ends; involved in pre-tRNA processing; binds to the phosphorylated CTD of RNAPII
4932.YAL044C	GCV3	170	H subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; also required for all protein lipoylation; expression is regulated by levels of 5,10-methylene-THF; Belongs to the GcvH family
4932.YAL044W-A	BOL1	110	BolA-like protein 1; Mitochondrial matrix protein involved in Fe-S cluster biogenesis; facilitates [4Fe-2S] cluster inception into mitochondrial proteins such as lipoate synthase and succinate dehydrogenase; interacts and may function with Grx5p at an early step in Fe-S cluster biosynthesis; forms dimeric complexes with Grx5p and Nfu1p that alter the stability of shared Fe/S clusters; sequence similarity to human BOLA family member, BOLA1 and S. pombe uvi31, a putative DNA repair protein
4932.YAL045C	YAL045C	102	Putative uncharacterized protein YAL045C; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps YAL044W-A
4932.YAL046C	BOL3	118	BolA-like protein 3; Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress by acting along with Nfu1p at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to mitochondrial client proteins like lipoate synthase and succinate dehydrogenase; sequence similarity to human BOLA family member, BOLA3, mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS2)
4932.YAL047C	SPC72	622	Spindle pole component SPC72; Gamma-tubulin small complex (gamma-TuSC) receptor; recruits the gamma-TuSC complex to the cytoplasmic side of the SPB, connecting nuclear microtubules to the SPB; involved in astral microtubule formation, stabilization, and with Stu2p, anchoring astral MTs at the cytoplasmic face of the SPB, and regulating plus-end MT dynamics; regulated by Cdc5 kinase
4932.YAL047W-A	YAL047W-A	109	Putative uncharacterized membrane protein YAL047W-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF GEM1/YAL048C
4932.YAL048C	GEM1	662	Outer mitochondrial membrane GTPase, subunit of the ERMES complex; potential regulatory subunit of the ERMES complex that links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; cells lacking Gem1p contain collapsed, globular, or grape-like mitochondria; ortholog of metazoan Miro GTPases
4932.YAL049C	AIM2	246	Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor; Belongs to the AIM2 family
4932.YAL051W	OAF1	1047	Oleate-activated transcription factor; subunit of a heterodimeric complex with Pip2p, which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids, peroxisome organization and biogenesis, activating transcription in the presence of oleate; regulates chromatin silencing at telomeres; involved in diauxic shift; OAF1 has a paralog, PIP2, that arose from the whole genome duplication
4932.YAL053W	FLC2	783	Flavin carrier protein 2; Putative calcium channel involved in calcium release under hypotonic stress; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance; FLC2 has a paralog, YOR365C, that arose from the whole genome duplication
4932.YAL054C	ACS1	713	Acetyl-coA synthetase isoform; along with Acs2p, acetyl-coA synthetase isoform is the nuclear source of acetyl-coA for histone acetylation; expressed during growth on nonfermentable carbon sources and under aerobic conditions; Belongs to the ATP-dependent AMP-binding enzyme family
4932.YAL055W	PEX22	180	Peroxisome assembly protein 22; Putative peroxisomal membrane protein; required for import of peroxisomal proteins; functionally complements a Pichia pastoris pex22 mutation; Belongs to the peroxin-22 family
4932.YAL056C-A	YAL056C-A	116	Putative uncharacterized protein YAL056C-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
4932.YAL056W	GPB2	880	Guanine nucleotide-binding protein subunit beta 2; Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication
4932.YAL058W	CNE1	502	Calnexin; integral membrane ER chaperone involved in folding and quality control of glycoproteins; chaperone activity is inhibited by Mpd1p, with which Cne1p interacts; 24% identical to mammalian calnexin; Ca+ binding not yet shown in yeast
4932.YAL059C-A	YAL059C-A	140	Putative uncharacterized membrane protein YAL059C-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene ECM1/YAL059W
4932.YAL059W	ECM1	212	Shuttling pre-60S factor ECM1; Pre-ribosomal factor involved in 60S ribosomal protein subunit export; associates with the pre-60S particle; shuttles between the nucleus and cytoplasm; Belongs to the ECM1 family
4932.YAL060W	BDH1	382	NAD-dependent (R,R)-butanediol dehydrogenase; catalyzes oxidation of (R,R)-2,3-butanediol to (3R)-acetoin, oxidation of meso-butanediol to (3S)-acetoin, and reduction of acetoin; enhances use of 2,3-butanediol as an aerobic carbon source
4932.YAL061W	BDH2	417	Probable diacetyl reductase [(R)-acetoin forming] 2; Putative medium-chain alcohol dehydrogenase with similarity to BDH1; transcription induced by constitutively active PDR1 and PDR3; Belongs to the zinc-containing alcohol dehydrogenase family
4932.YAL062W	GDH3	457	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh1p; expression regulated by nitrogen and carbon sources; GDH3 has a paralog, GDH1, that arose from the whole genome duplication; Belongs to the Glu/Leu/Phe/Val dehydrogenases family
4932.YAL063C	FLO9	1322	Flocculation protein FLO9; Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation; Belongs to the flocculin family
4932.YAL063C-A	YAL063C-A	96	Uncharacterized protein YAL063C-A; Putative protein of unknown function; identified by expression profiling and mass spectrometry
4932.YAL064C-A	TDA8	126	Topoisomerase I damage affected protein 8; Putative protein of unknown function; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene
4932.YAL064W	YAL064W	94	Putative uncharacterized protein YAL064W; Protein of unknown function; may interact with ribosomes, based on co-purification experiments
4932.YAL064W-B	YAL064W-B	126	Uncharacterized membrane protein YAL064W-B; Fungal-specific protein of unknown function
4932.YAL065C	YAL065C	128	Uncharacterized protein YAL065C; Putative protein of unknown function; shows sequence similarity to FLO1 and other flocculins
4932.YAL066W	YAL066W	102	Putative uncharacterized protein YAL066W; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
4932.YAL067C	SEO1	593	Probable transporter SEO1; Putative permease; member of the allantoate transporter subfamily of the major facilitator superfamily; mutation confers resistance to ethionine sulfoxide
4932.YAL067W-A	YAL067W-A	75	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; Belongs to the UPF0377 family
4932.YAL068C	PAU8	120	Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions
4932.YAL068W-A	YAL068W-A	84	Putative UPF0320 protein YAL068W-A; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching
4932.YAL069W	YAL069W	104	Putative uncharacterized protein YAL069W; Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
4932.YAR002C-A	ERP1	219	Protein ERP1; Member of the p24 family involved in ER to Golgi transport; role in misfolded protein quality control; forms heterotrimeric complex with Erp2p, Emp24p, and Erv25p; localized to COPII-coated vesicles; ERP1 has a paralog, ERP6, that arose from the whole genome duplication
4932.YAR002W	NUP60	539	FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier and is involved in gene tethering at the nuclear periphery; relocalizes to the cytosol in response to hypoxia; both NUP1 and NUP60 are homologous to human NUP153
4932.YAR003W	SWD1	426	COMPASS component SWD1; Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member with similarity to mammalian Rbbp7
4932.YAR007C	RFA1	621	Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; role in DNA catenation/decatenation pathway of chromosome disentangling; relocalizes to the cytosol in response to hypoxia
4932.YAR008W	SEN34	275	Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface; Sen34p contains the active site for tRNA 3' splice site cleavage and has similarity to Sen2p and to Archaeal tRNA splicing endonuclease
4932.YAR009C	YAR009C	1196	Truncated transposon Ty1-A Gag-Pol polyprotein; Retrotransposon TYA Gag and TYB Pol genes; Gag processing produces capsid proteins, Pol is cleaved to produce protease, reverse transcriptase and integrase activities; in YARCTy1-1 TYB is mutant and probably non-functional; protein product forms cytoplasmic foci upon DNA replication stress
