#string_protein_id	preferred_name	protein_size	annotation
272562.CA_C0022	asd	360	Belongs to the aspartate-semialdehyde dehydrogenase family. 
272562.CA_C0023	CA_C0023	299	Belongs to the LysR transcriptional regulatory family. 
272562.CA_C0024	CA_C0024	456	annotation not available
272562.CA_C0025	dcd	173	Bifunctional enzyme that catalyzes both the deamination of dCTP to dUTP and the hydrolysis of dUTP to dUMP without releasing the toxic dUTP intermediate
272562.CA_C0026	CA_C0026	204	annotation not available
272562.CA_C0027	pyrE	224	Catalyzes the transfer of a ribosyl phosphate group from 5- phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)
272562.CA_C0028	hydA	582	annotation not available
272562.CA_C0029	CA_C0029	233	annotation not available
272562.CA_C0030	CA_C0030	353	annotation not available
272562.CA_C0031	psdD	294	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer)
272562.CA_C0032	CA_C0032	189	annotation not available
272562.CA_C0033	CA_C0033	532	annotation not available
272562.CA_C0034	CA_C0034	101	annotation not available
272562.CA_C0035	CA_C0035	270	annotation not available
272562.CA_C0036	CA_C0036	468	annotation not available
272562.CA_C0037	CA_C0037	361	annotation not available
272562.CA_C0038	CA_C0038	81	annotation not available
272562.CA_C0039	CA_C0039	1544	annotation not available
272562.CA_C0040	CA_C0040	97	Belongs to the WXG100 family. 
272562.CA_C0041	CA_C0041	136	Belongs to the WXG100 family. 
272562.CA_C0042	CA_C0042	414	annotation not available
272562.CA_C0043	CA_C0043	173	annotation not available
272562.CA_C0044	CA_C0044	91	annotation not available
272562.CA_C0045	CA_C0045	444	annotation not available
272562.CA_C0046	CA_C0046	108	annotation not available
272562.CA_C0047	CA_C0047	103	Belongs to the WXG100 family. 
272562.CA_C0048	CA_C0048	178	annotation not available
272562.CA_C0049	CA_C0049	191	annotation not available
272562.CA_C0050	CA_C0050	107	annotation not available
272562.CA_C0051	CA_C0051	66	annotation not available
272562.CA_C0052	CA_C0052	153	annotation not available
272562.CA_C0053	CA_C0053	141	annotation not available
272562.CA_C0055	CA_C0055	196	annotation not available
272562.CA_C0056	CA_C0056	150	annotation not available
272562.CA_C0057	CA_C0057	293	annotation not available
272562.CA_C0058	CA_C0058	110	annotation not available
272562.CA_C0059	CA_C0059	90	annotation not available
272562.CA_C0060	CA_C0060	202	annotation not available
272562.CA_C0061	CA_C0061	827	annotation not available
272562.CA_C0062	CA_C0062	231	annotation not available
272562.CA_C0063	CA_C0063	1645	annotation not available
272562.CA_C0064	CA_C0064	88	annotation not available
272562.CA_C0065	CA_C0065	126	annotation not available
272562.CA_C0066	CA_C0066	257	annotation not available
272562.CA_C0067	CA_C0067	232	annotation not available
272562.CA_C0068	CA_C0068	399	annotation not available
272562.CA_C0069	CA_C0069	129	Oxygen-binding protein. May be involved in a storage mechanism or for delivery to oxygen-requiring enzymes. The oxygen- binding site contains two iron atoms
272562.CA_C0070	CA_C0070	322	annotation not available
272562.CA_C0071	CA_C0071	239	Di-iron-containing protein involved in the repair of iron- sulfur clusters
272562.CA_C0072	CA_C0072	77	annotation not available
272562.CA_C0073	CA_C0073	270	annotation not available
272562.CA_C0075	Ferredoxin	115	annotation not available
272562.CA_C0076	Permease	303	annotation not available
272562.CA_C0077	CA_C0077	243	annotation not available
272562.CA_C0078	agrB	209	May be involved in the proteolytic processing of a quorum sensing system signal molecule precursor
272562.CA_C0079	CA_C0079	54	annotation not available
272562.CA_C0080	agrC	447	annotation not available
272562.CA_C0081	agrA	241	annotation not available
272562.CA_C0082	CA_C0082	686	annotation not available
272562.CA_C0083	CA_C0083	199	annotation not available
272562.CA_C0084	CA_C0084	158	annotation not available
272562.CA_C0085	CA_C0085	59	annotation not available
272562.CA_C0086	CA_C0086	359	annotation not available
272562.CA_C0087	CA_C0087	292	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family
272562.CA_C0088	msrA	162	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine. 
272562.CA_C0089	SerA	318	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
272562.CA_C0090	CA_C0090	293	annotation not available
272562.CA_C0091	ilvC	337	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol-acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3-dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3-hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate. 
272562.CA_C0092	CA_C0092	152	annotation not available
272562.CA_C0093	CA_C0093	290	Belongs to the LysR transcriptional regulatory family. 
272562.CA_C0094	CA_C0094	516	Belongs to the nitrite and sulfite reductase 4Fe-4S domain family
272562.CA_C0095	hemA	396	Catalyzes the NADPH-dependent reduction of glutamyl-tRNA(Glu) to glutamate 1-semialdehyde (GSA)
272562.CA_C0096	hemW	215	annotation not available
272562.CA_C0097	hemC	291	Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps. 
272562.CA_C0098	hemD	490	annotation not available
272562.CA_C0099	hemL	422	annotation not available
272562.CA_C0100	hemB	320	Belongs to the ALAD family. 
272562.CA_C0101	CA_C0101	464	annotation not available
272562.CA_C0102	CA_C0102	409	annotation not available
272562.CA_C0103	cysC	200	Catalyzes the synthesis of activated sulfate. 
272562.CA_C0104	CA_C0104	559	annotation not available
272562.CA_C0105	CA_C0105	104	annotation not available
272562.CA_C0106	CA_C0106	368	annotation not available
272562.CA_C0107	CA_C0107	279	annotation not available
272562.CA_C0108	CA_C0108	265	annotation not available
272562.CA_C0109	cysD	266	annotation not available
272562.CA_C0110	cysN	522	May be the GTPase, regulating ATP sulfurylase activity. 
272562.CA_C0111	CA_C0111	477	annotation not available
272562.CA_C0112	glnQ	245	annotation not available
272562.CA_C0113	CA_C0113	253	annotation not available
272562.CA_C0114	CA_C0114	175	annotation not available
272562.CA_C0115	CA_C0115	137	annotation not available
272562.CA_C0116	CA_C0116	629	annotation not available
272562.CA_C0117	CA_C0117	121	annotation not available
272562.CA_C0118	cheA	649	annotation not available
272562.CA_C0119	cheW	168	annotation not available
272562.CA_C0120	CA_C0120	555	annotation not available
272562.CA_C0121	cheR	270	annotation not available
272562.CA_C0122	cheY	126	annotation not available
272562.CA_C0123	tadA	147	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)
272562.CA_C0124	CA_C0124	154	annotation not available
272562.CA_C0125	dnaX	542	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. 
272562.CA_C0126	CA_C0126	112	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection
272562.CA_C0127	recR	198	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO
272562.CA_C0128	CA_C0128	86	annotation not available
272562.CA_C0129	bofA	90	annotation not available
272562.CA_C0130	CA_C0130	200	Probably functions as a manganese efflux pump. 
272562.CA_C0132	CA_C0132	132	annotation not available
272562.CA_C0133	CA_C0133	168	annotation not available
272562.CA_C0134	CA_C0134	83	annotation not available
272562.CA_C0135	CA_C0135	126	annotation not available
272562.CA_C0136	CA_C0136	84	annotation not available
272562.CA_C0137	CA_C0137	102	annotation not available
272562.CA_C0138	CA_C0138	312	annotation not available
272562.CA_C0139	CA_C0139	404	annotation not available
272562.CA_C0140	CA_C0140	405	annotation not available
272562.CA_C0141	CA_C0141	279	annotation not available
272562.CA_C0142	CA_C0142	80	annotation not available
272562.CA_C0143	CA_C0143	56	annotation not available
272562.CA_C0144	sfsa	230	Belongs to the SfsA family
272562.CA_C0145	CA_C0145	174	annotation not available
272562.CA_C0146	CA_C0146	395	annotation not available
272562.CA_C0147	CA_C0147	318	annotation not available
272562.CA_C0148	CA_C0148	228	annotation not available
272562.CA_C0149	CA_C0149	64	annotation not available
272562.CA_C0150	CA_C0150	221	annotation not available
272562.CA_C0151	CA_C0151	386	annotation not available
272562.CA_C0152	CA_C0152	312	annotation not available
272562.CA_C0153	Beta-phosphoglucomutase	222	annotation not available
272562.CA_C0154	MtlA	481	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. The enzyme II CmtAB PTS system is involved in D-mannitol transport. 
272562.CA_C0155	MtlR	684	annotation not available
272562.CA_C0156	MltF	146	annotation not available
272562.CA_C0157	MtlD	384	annotation not available
272562.CA_C0158	glmS	608	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source. 
272562.CA_C0159	CA_C0159	115	annotation not available
272562.CA_C0160	Acetyltransferase	149	annotation not available
272562.CA_C0161	CA_C0161	432	annotation not available
272562.CA_C0162	CA_C0162	157	annotation not available
272562.CA_C0164	CA_C0164	260	annotation not available
272562.CA_C0165	CA_C0165	451	annotation not available
272562.CA_C0166	CA_C0166	155	annotation not available
272562.CA_C0167	CA_C0167	228	annotation not available
272562.CA_C0168	CA_C0168	273	Belongs to the UPF0761 family. 
272562.CA_C0169	CA_C0169	310	annotation not available
272562.CA_C0170	CA_C0170	420	annotation not available
272562.CA_C0171	CA_C0171	391	annotation not available
272562.CA_C0172	CA_C0172	59	annotation not available
272562.CA_C0174	CA_C0174	213	annotation not available
272562.CA_C0175	murQ	302	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6-phosphate and D- lactate
272562.CA_C0176	appA	569	annotation not available
272562.CA_C0177	appB	322	annotation not available
272562.CA_C0178	appC	301	annotation not available
272562.CA_C0179	appD	325	Belongs to the ABC transporter superfamily. 
272562.CA_C0180	appF	321	Belongs to the ABC transporter superfamily. 
272562.CA_C0181	Beta-lactamase	351	annotation not available
272562.CA_C0182	CA_C0182	520	annotation not available
272562.CA_C0183	murK	306	Catalyzes the ATP-dependent phosphorylation of both cell wall (peptidoglycan) amino sugars, N-acetylmuramic acid (MurNAc) and N- acetylglucosamine (GlcNAc), at the 6-hydroxyl group. Neither the non-N- acetylated forms of the cell wall sugars, i.e., glucosamine and/or muramic acid, nor epimeric hexoses or 1,6-anhydro-MurNAc are substrates for the enzyme. May have a role in the rescue of the murein sugars GlcNAc and MurNAc released from muropeptides during cell wall turnover in C.acetobutylicum
272562.CA_C0184	CA_C0184	320	annotation not available
272562.CA_C0185	CA_C0185	382	annotation not available
272562.CA_C0186	CA_C0186	434	annotation not available
272562.CA_C0187	nagB	241	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion
272562.CA_C0188	nagA	381	annotation not available
272562.CA_C0189	CA_C0189	243	annotation not available
272562.CA_C0190	CA_C0190	260	annotation not available
272562.CA_C0191	CA_C0191	283	annotation not available
272562.CA_C0192	CA_C0192	358	Catalyzes the epimerization of L-Ala-D-Glu to L-Ala-L-Glu and has probably a role in the metabolism of the murein peptide, of which L-Ala-D-Glu is a component. Is also able to catalyze the epimerization of L-Ala-D-Asp
272562.CA_C0193	CA_C0193	667	annotation not available
272562.CA_C0194	CA_C0194	326	annotation not available
272562.CA_C0195	CA_C0195	115	annotation not available
272562.CA_C0196	CA_C0196	351	annotation not available
272562.CA_C0197	CA_C0197	140	annotation not available
272562.CA_C0198	CA_C0198	227	annotation not available
272562.CA_C0199	CA_C0199	97	annotation not available
272562.CA_C0200	CA_C0200	230	annotation not available
272562.CA_C0201	CA_C0201	194	annotation not available
272562.CA_C0202	CA_C0202	388	annotation not available
272562.CA_C0203	Flavodoxin	150	annotation not available
272562.CA_C0204	srta	194	annotation not available
272562.CA_C0205	CA_C0205	652	annotation not available
272562.CA_C0206	CA_C0206	397	annotation not available
272562.CA_C0207	CA_C0207	224	annotation not available
272562.CA_C0208	CA_C0208	213	annotation not available
272562.CA_C0209	CA_C0209	231	annotation not available
272562.CA_C0210	bioB	328	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical-based mechanism
272562.CA_C0211	bioY	184	annotation not available
272562.CA_C0212	CA_C0212	269	annotation not available
272562.CA_C0213	CA_C0213	159	annotation not available
272562.CA_C0214	Aminopeptidase	346	annotation not available
272562.CA_C0215	CA_C0215	336	annotation not available
272562.CA_C0216	CA_C0216	313	Belongs to the peptidase M42 family. 
272562.CA_C0217	pheA	275	annotation not available
272562.CA_C0219	CA_C0219	199	annotation not available
272562.CA_C0220	CA_C0220	283	annotation not available
272562.CA_C0221	CA_C0221	377	annotation not available
272562.CA_C0222	exoA	250	annotation not available
272562.CA_C0223	CA_C0223	373	annotation not available
272562.CA_C0224	CA_C0224	223	annotation not available
272562.CA_C0225	CA_C0225	339	annotation not available
272562.CA_C0226	CA_C0226	256	annotation not available
272562.CA_C0227	CA_C0227	634	annotation not available
272562.CA_C0228	CA_C0228	100	annotation not available
272562.CA_C0229	CA_C0229	475	annotation not available
272562.CA_C0230	CA_C0230	432	annotation not available
272562.CA_C0231	CA_C0231	254	annotation not available
272562.CA_C0232	fruB	309	Belongs to the carbohydrate kinase PfkB family. LacC subfamily
272562.CA_C0233	CA_C0233	147	annotation not available
272562.CA_C0234	CA_C0234	458	annotation not available
272562.CA_C0235	CA_C0235	212	annotation not available
272562.CA_C0236	CA_C0236	310	annotation not available
272562.CA_C0237	CA_C0237	354	annotation not available
272562.CA_C0238	CA_C0238	354	annotation not available
272562.CA_C0239	CA_C0239	368	annotation not available
272562.CA_C0240	CA_C0240	208	annotation not available
272562.CA_C0241	CA_C0241	310	annotation not available
272562.CA_C0242	CA_C0242	378	annotation not available
272562.CA_C0243	CA_C0243	370	annotation not available
272562.CA_C0244	CA_C0244	385	annotation not available
272562.CA_C0245	lolD	238	Part of the ABC transporter complex LolCDE involved in the translocation of lipoproteins, in an ATP-dependent manner. 
272562.CA_C0246	CA_C0246	120	annotation not available
272562.CA_C0247	CA_C0247	104	annotation not available
272562.CA_C0248	CA_C0248	89	annotation not available
272562.CA_C0249	CA_C0249	126	annotation not available
272562.CA_C0250	CA_C0250	688	annotation not available
272562.CA_C0251	CA_C0251	70	annotation not available
272562.CA_C0252	CA_C0252	319	annotation not available
272562.CA_C0253	nifH	272	The key enzymatic reactions in nitrogen fixation are catalyzed by the nitrogenase complex, which has 2 components: the iron protein and the molybdenum-iron protein
272562.CA_C0254	nifHD	108	annotation not available
272562.CA_C0255	NifHD	125	Belongs to the P(II) protein family. 
272562.CA_C0256	nifD	531	annotation not available
272562.CA_C0257	nifK	454	This molybdenum-iron protein is part of the nitrogenase complex that catalyzes the key enzymatic reactions in nitrogen fixation
272562.CA_C0258	nifE	466	Belongs to the NifD/NifK/NifE/NifN family. 
272562.CA_C0259	CA_C0259	882	annotation not available
272562.CA_C0260	nifV	356	annotation not available
272562.CA_C0261	NifV	265	Belongs to the alpha-IPM synthase/homocitrate synthase family
272562.CA_C0262	CA_C0262	170	annotation not available
272562.CA_C0263	serB	247	annotation not available
272562.CA_C0264	CA_C0264	250	annotation not available
272562.CA_C0265	CA_C0265	121	annotation not available
272562.CA_C0266	CA_C0266	234	annotation not available
272562.CA_C0267	ldh1	313	Catalyzes the conversion of lactate to pyruvate. 
272562.CA_C0268	CA_C0268	258	annotation not available
272562.CA_C0269	CA_C0269	558	annotation not available
272562.CA_C0270	CA_C0270	245	annotation not available
272562.CA_C0271	Esterase	138	annotation not available
272562.CA_C0272	CA_C0272	620	annotation not available
272562.CA_C0273	CA_C0273	558	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate)
272562.CA_C0274	ansB	465	annotation not available
272562.CA_C0275	CA_C0275	155	annotation not available
272562.CA_C0276	CA_C0276	85	annotation not available
272562.CA_C0277	CA_C0277	372	annotation not available
272562.CA_C0278	CA_C0278	437	Belongs to the aspartokinase family. 
272562.CA_C0279	CA_C0279	247	annotation not available
272562.CA_C0280	CA_C0280	269	annotation not available
272562.CA_C0281	CA_C0281	279	annotation not available
272562.CA_C0282	CA_C0282	428	annotation not available
272562.CA_C0283	CA_C0283	171	annotation not available
272562.CA_C0284	CA_C0284	245	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form
272562.CA_C0285	dinB	396	Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII. 
272562.CA_C0286	CA_C0286	244	annotation not available
272562.CA_C0287	CA_C0287	248	annotation not available
272562.CA_C0288	CA_C0288	242	annotation not available
272562.CA_C0289	CA_C0289	235	annotation not available
272562.CA_C0290	CA_C0290	467	annotation not available
272562.CA_C0291	CA_C0291	596	annotation not available
272562.CA_C0292	CA_C0292	74	annotation not available
272562.CA_C0293	CA_C0293	306	annotation not available
272562.CA_C0294	CA_C0294	315	annotation not available
272562.CA_C0295	CA_C0295	380	annotation not available
272562.CA_C0296	csfB	71	annotation not available
272562.CA_C0297	CA_C0297	481	annotation not available
272562.CA_C0298	CA_C0298	195	annotation not available
272562.CA_C0299	CA_C0299	109	annotation not available
272562.CA_C0300	CA_C0300	314	annotation not available
272562.CA_C0301	CA_C0301	303	annotation not available
272562.CA_C0302	CA_C0302	67	annotation not available
272562.CA_C0303	CA_C0303	56	annotation not available
272562.CA_C0304	motA	262	annotation not available
272562.CA_C0305	motB	256	annotation not available
272562.CA_C0306	CA_C0306	244	annotation not available
272562.CA_C0307	rsmI	282	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA
272562.CA_C0308	CA_C0308	392	annotation not available
272562.CA_C0309	CA_C0309	371	annotation not available
272562.CA_C0310	abrB	81	annotation not available
272562.CA_C0311	CA_C0311	458	Belongs to the tRNA nucleotidyltransferase/poly(A) polymerase family
272562.CA_C0312	CA_C0312	218	annotation not available
272562.CA_C0313	CA_C0313	218	annotation not available
272562.CA_C0314	CA_C0314	197	annotation not available
272562.CA_C0315	CA_C0315	177	annotation not available
272562.CA_C0316	argF/I	333	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline
272562.CA_C0317	CA_C0317	498	annotation not available
272562.CA_C0318	CA_C0318	392	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
272562.CA_C0319	CA_C0319	228	annotation not available
272562.CA_C0320	CA_C0320	398	annotation not available
272562.CA_C0321	CA_C0321	230	annotation not available
272562.CA_C0322	CA_C0322	412	annotation not available
272562.CA_C0323	CA_C0323	654	annotation not available
272562.CA_C0324	CA_C0324	435	annotation not available
272562.CA_C0325	CA_C0325	204	Probably functions as a manganese efflux pump. 
272562.CA_C0326	CA_C0326	443	annotation not available
272562.CA_C0327	CA_C0327	151	annotation not available
272562.CA_C0328	CA_C0328	259	annotation not available
272562.CA_C0329	spoVD	605	annotation not available
272562.CA_C0330	lgt	272	Catalyzes the transfer of the diacylglyceryl group from phosphatidylglycerol to the sulfhydryl group of the N-terminal cysteine of a prolipoprotein, the first step in the formation of mature lipoproteins
272562.CA_C0331	CA_C0331	192	annotation not available
272562.CA_C0332	manB	355	Belongs to the glycosyl hydrolase 26 family. 
272562.CA_C0333	CA_C0333	786	annotation not available
272562.CA_C0334	CA_C0334	166	annotation not available
272562.CA_C0335	CA_C0335	401	annotation not available
272562.CA_C0336	CA_C0336	174	annotation not available
272562.CA_C0337	CA_C0337	139	annotation not available
272562.CA_C0338	CA_C0338	388	annotation not available
272562.CA_C0339	ADP-ribosylglycohydrolase	341	annotation not available
272562.CA_C0341	CA_C0341	218	annotation not available
272562.CA_C0342	CA_C0342	240	annotation not available
272562.CA_C0343	CA_C0343	123	annotation not available
272562.CA_C0344	CA_C0344	79	annotation not available
272562.CA_C0345	CA_C0345	68	annotation not available
272562.CA_C0346	CA_C0346	63	annotation not available
272562.CA_C0347	CA_C0347	84	annotation not available
272562.CA_C0348	CA_C0348	164	annotation not available
272562.CA_C0349	CA_C0349	69	annotation not available
272562.CA_C0350	CA_C0350	113	annotation not available
272562.CA_C0351	CA_C0351	173	annotation not available
272562.CA_C0352	CA_C0352	225	annotation not available
272562.CA_C0353	CA_C0353	1193	annotation not available
272562.CA_C0354	CA_C0354	544	annotation not available
272562.CA_C0355	Polygalacturonase	513	Belongs to the glycosyl hydrolase 28 family. 
272562.CA_C0356	CA_C0356	213	Uncharacterized protein; Similar to Thermotoga maritima hypothetical protein
272562.CA_C0357	CA_C0357	513	annotation not available
272562.CA_C0358	CA_C0358	266	annotation not available
272562.CA_C0359	CA_C0359	361	annotation not available
272562.CA_C0360	CA_C0360	328	annotation not available
272562.CA_C0361	kduD	260	annotation not available
272562.CA_C0362	CA_C0362	135	annotation not available
272562.CA_C0363	nfi	234	DNA repair enzyme involved in the repair of deaminated bases. Selectively cleaves double-stranded DNA at the second phosphodiester bond 3' to a deoxyinosine leaving behind the intact lesion on the nicked DNA
272562.CA_C0364	CA_C0364	167	annotation not available
272562.CA_C0365	CA_C0365	315	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
272562.CA_C0366	CA_C0366	301	annotation not available
272562.CA_C0367	rocB	549	annotation not available
272562.CA_C0368	CA_C0368	428	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
272562.CA_C0369	CA_C0369	170	annotation not available
272562.CA_C0370	CA_C0370	1166	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
272562.CA_C0371	CA_C0371	228	annotation not available
272562.CA_C0372	CA_C0372	334	annotation not available
272562.CA_C0373	CA_C0373	254	annotation not available
272562.CA_C0374	CA_C0374	438	annotation not available
272562.CA_C0375	patA	386	annotation not available
272562.CA_C0376	N-dimethylarginine	293	annotation not available
272562.CA_C0377	CA_C0377	216	annotation not available
272562.CA_C0378	GlnQ	243	annotation not available
272562.CA_C0379	CA_C0379	216	annotation not available
272562.CA_C0380	CA_C0380	272	Belongs to the bacterial solute-binding protein 3 family. 
272562.CA_C0381	CA_C0381	282	annotation not available
272562.CA_C0382	levR	896	annotation not available
272562.CA_C0383	CA_C0383	106	annotation not available
272562.CA_C0384	licB	102	annotation not available
272562.CA_C0385	Beta-glucosidase	469	annotation not available
272562.CA_C0386	licC	450	The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active -transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane. 
272562.CA_C0387	CA_C0387	92	annotation not available
272562.CA_C0388	CA_C0388	230	annotation not available
272562.CA_C0389	CA_C0389	52	annotation not available
272562.CA_C0390	CA_C0390	384	annotation not available
272562.CA_C0391	CA_C0391	377	annotation not available
272562.CA_C0392	CA_C0392	151	annotation not available
272562.CA_C0393	kdgR	344	annotation not available
272562.CA_C0394	kdgA	208	annotation not available
272562.CA_C0395	kdgK	315	annotation not available
272562.CA_C0396	CA_C0396	208	annotation not available
272562.CA_C0397	CA_C0397	182	annotation not available
272562.CA_C0398	CA_C0398	100	Belongs to the WXG100 family. 
272562.CA_C0399	CA_C0399	424	annotation not available
272562.CA_C0400	CA_C0400	83	annotation not available
272562.CA_C0401	CA_C0401	47	annotation not available
272562.CA_C0402	CA_C0402	168	annotation not available
272562.CA_C0403	CA_C0403	724	annotation not available
272562.CA_C0404	CA_C0404	657	annotation not available
272562.CA_C0405	CA_C0405	85	annotation not available
272562.CA_C0406	CA_C0406	516	annotation not available
272562.CA_C0407	CA_C0407	259	annotation not available
272562.CA_C0408	CA_C0408	1524	annotation not available
272562.CA_C0409	CA_C0409	84	annotation not available
272562.CA_C0410	CA_C0410	89	Belongs to the WXG100 family. 
272562.CA_C0411	CA_C0411	100	Belongs to the WXG100 family. 
272562.CA_C0412	CA_C0412	378	annotation not available
272562.CA_C0413	CA_C0413	101	Belongs to the WXG100 family. 
272562.CA_C0414	CA_C0414	326	annotation not available
272562.CA_C0415	CA_C0415	436	annotation not available
272562.CA_C0416	CA_C0416	376	annotation not available
272562.CA_C0417	CA_C0417	112	Belongs to the ArsC family. 
272562.CA_C0418	CA_C0418	216	annotation not available
272562.CA_C0419	CA_C0419	371	annotation not available
272562.CA_C0420	CA_C0420	276	annotation not available
272562.CA_C0421	CA_C0421	182	annotation not available
272562.CA_C0422	licT	282	annotation not available
